datetime,temp,is_not_weekend,in_session,is_not_holiday,is_not_summerbreak,load_category
2024-10-12 15:00:00,76.91,0,0,1,1,2
2024-10-12 16:00:00,77.9,0,0,1,1,2
2024-10-12 17:00:00,77.27,0,0,1,1,2
2024-10-12 18:00:00,76.19,0,0,1,1,2
2024-10-12 19:00:00,73.22,0,0,1,1,2
2024-10-12 20:00:00,70.97,0,0,1,1,3
2024-10-12 21:00:00,70.25,0,0,1,1,3
2024-10-12 22:00:00,70.07,0,0,1,1,3
2024-10-12 23:00:00,68.81,0,0,1,1,3
2024-10-13 00:00:00,67.73,0,0,1,1,3
2024-10-13 01:00:00,66.56,0,0,1,1,3
2024-10-13 02:00:00,65.39,0,0,1,1,2
2024-10-13 03:00:00,64.85,0,0,1,1,1
2024-10-13 04:00:00,65.48,0,0,1,1,1
2024-10-13 05:00:00,65.39,0,0,1,1,1
2024-10-13 06:00:00,65.48,0,0,1,1,1
2024-10-13 07:00:00,65.39,0,0,1,1,1
2024-10-13 08:00:00,64.76,0,0,1,1,1
2024-10-13 09:00:00,64.76,0,0,1,1,1
2024-10-13 10:00:00,64.31,0,0,1,1,1
2024-10-13 11:00:00,63.95,0,0,1,1,2
2024-10-13 12:00:00,63.95,0,0,1,1,2
2024-10-13 13:00:00,64.58,0,0,1,1,2
2024-10-13 14:00:00,66.65,0,0,1,1,2
2024-10-13 15:00:00,67.91,0,0,1,1,2
2024-10-13 16:00:00,68.27,0,0,1,1,2
2024-10-13 17:00:00,67.64,0,0,1,1,2
2024-10-13 18:00:00,66.47,0,0,1,1,2
2024-10-13 19:00:00,65.48,0,0,1,1,2
2024-10-13 20:00:00,62.87,0,0,1,1,2
2024-10-13 21:00:00,56.66,0,0,1,1,2
2024-10-13 22:00:00,54.59,0,0,1,1,2
2024-10-13 23:00:00,53.87,0,0,1,1,2
2024-10-14 00:00:00,52.61,1,1,1,1,2
2024-10-14 01:00:00,51.53,1,1,1,1,2
2024-10-14 02:00:00,50.45,1,1,1,1,2
2024-10-14 03:00:00,49.55,1,1,1,1,1
2024-10-14 04:00:00,48.29,1,1,1,1,1
2024-10-14 05:00:00,47.48,1,1,1,1,1
2024-10-14 06:00:00,47.12,1,1,1,1,1
2024-10-14 07:00:00,46.309998,1,1,1,1,1
2024-10-14 08:00:00,47.12,1,1,1,1,1
2024-10-14 09:00:00,48.38,1,1,1,1,1
2024-10-14 10:00:00,49.190002,1,1,1,1,1
2024-10-14 11:00:00,51.35,1,1,1,1,3
2024-10-14 12:00:00,53.33,1,1,1,1,3
2024-10-14 13:00:00,53.33,1,1,1,1,3
2024-10-14 14:00:00,54.68,1,1,1,1,3
2024-10-14 15:00:00,56.39,1,1,1,1,4
2024-10-14 16:00:00,58.19,1,1,1,1,4
2024-10-14 17:00:00,57.739998,1,1,1,1,3
2024-10-14 18:00:00,56.84,1,1,1,1,4
2024-10-14 19:00:00,53.6,1,1,1,1,4
2024-10-14 20:00:00,49.91,1,1,1,1,4
2024-10-14 21:00:00,49.1,1,1,1,1,4
2024-10-14 22:00:00,48.02,1,1,1,1,3
2024-10-14 23:00:00,46.940002,1,1,1,1,3
2024-10-15 00:00:00,46.4,1,1,1,1,3
2024-10-15 01:00:00,46.13,1,1,1,1,2
2024-10-15 02:00:00,45.95,1,1,1,1,2
2024-10-15 03:00:00,44.42,1,1,1,1,1
2024-10-15 04:00:00,44.42,1,1,1,1,1
2024-10-15 05:00:00,43.52,1,1,1,1,1
2024-10-15 06:00:00,43.52,1,1,1,1,1
2024-10-15 07:00:00,42.89,1,1,1,1,1
2024-10-15 08:00:00,42.35,1,1,1,1,1
2024-10-15 09:00:00,42.89,1,1,1,1,1
2024-10-15 10:00:00,43.97,1,1,1,1,1
2024-10-15 11:00:00,45.86,1,1,1,1,3
2024-10-15 12:00:00,48.11,1,1,1,1,3
2024-10-15 13:00:00,49.64,1,1,1,1,3
2024-10-15 14:00:00,51.35,1,1,1,1,4
2024-10-15 15:00:00,51.440002,1,1,1,1,4
2024-10-15 16:00:00,50.54,1,1,1,1,4
2024-10-15 17:00:00,50.45,1,1,1,1,4
2024-10-15 18:00:00,49.82,1,1,1,1,4
2024-10-15 19:00:00,47.03,1,1,1,1,4
2024-10-15 20:00:00,45.23,1,1,1,1,4
2024-10-15 21:00:00,42.53,1,1,1,1,4
2024-10-15 22:00:00,40.73,1,1,1,1,3
2024-10-15 23:00:00,39.920002,1,1,1,1,3
2024-10-16 00:00:00,39.56,1,1,1,1,3
2024-10-16 01:00:00,39.11,1,1,1,1,2
2024-10-16 02:00:00,38.93,1,1,1,1,3
2024-10-16 03:00:00,38.66,1,1,1,1,1
2024-10-16 04:00:00,38.3,1,1,1,1,1
2024-10-16 05:00:00,38.12,1,1,1,1,1
2024-10-16 06:00:00,38.75,1,1,1,1,1
2024-10-16 07:00:00,39.38,1,1,1,1,1
2024-10-16 08:00:00,40.46,1,1,1,1,1
2024-10-16 09:00:00,39.2,1,1,1,1,1
2024-10-16 10:00:00,43.25,1,1,1,1,1
2024-10-16 11:00:00,45.5,1,1,1,1,3
2024-10-16 12:00:00,47.57,1,1,1,1,3
2024-10-16 13:00:00,48.29,1,1,1,1,3
2024-10-16 14:00:00,49.28,1,1,1,1,4
2024-10-16 15:00:00,50,1,1,1,1,4
2024-10-16 16:00:00,50,1,1,1,1,4
2024-10-16 17:00:00,51.26,1,1,1,1,4
2024-10-16 18:00:00,51.53,1,1,1,1,4
2024-10-16 19:00:00,50.72,1,1,1,1,4
2024-10-16 20:00:00,48.92,1,1,1,1,4
2024-10-16 21:00:00,43.52,1,1,1,1,3
2024-10-16 22:00:00,43.34,1,1,1,1,3
2024-10-16 23:00:00,43.25,1,1,1,1,4
2024-10-17 00:00:00,43.79,1,1,1,1,3
2024-10-17 01:00:00,42.89,1,1,1,1,3
2024-10-17 02:00:00,38.03,1,1,1,1,3
2024-10-17 03:00:00,36.32,1,1,1,1,1
2024-10-17 04:00:00,34.88,1,1,1,1,1
2024-10-17 05:00:00,34.52,1,1,1,1,1
2024-10-17 06:00:00,34.61,1,1,1,1,1
2024-10-17 07:00:00,34.34,1,1,1,1,1
2024-10-17 08:00:00,33.98,1,1,1,1,1
2024-10-17 09:00:00,38.66,1,1,1,1,1
2024-10-17 10:00:00,45.77,1,1,1,1,1
2024-10-17 11:00:00,50.63,1,1,1,1,4
2024-10-17 12:00:00,53.15,1,1,1,1,3
2024-10-17 13:00:00,55.13,1,1,1,1,3
2024-10-17 14:00:00,56.66,1,1,1,1,4
2024-10-17 15:00:00,57.739998,1,1,1,1,4
2024-10-17 16:00:00,58.19,1,1,1,1,4
2024-10-17 17:00:00,58.010002,1,1,1,1,4
2024-10-17 18:00:00,56.84,1,1,1,1,4
2024-10-17 19:00:00,55.85,1,1,1,1,4
2024-10-17 20:00:00,48.11,1,1,1,1,4
2024-10-17 21:00:00,46.22,1,1,1,1,4
2024-10-17 22:00:00,44.87,1,1,1,1,3
2024-10-17 23:00:00,44.6,1,1,1,1,3
2024-10-18 00:00:00,44.239998,1,1,1,1,3
2024-10-18 01:00:00,43.7,1,1,1,1,3
2024-10-18 02:00:00,42.71,1,1,1,1,2
2024-10-18 03:00:00,42.17,1,1,1,1,1
2024-10-18 04:00:00,41.629997,1,1,1,1,1
2024-10-18 05:00:00,40.55,1,1,1,1,1
2024-10-18 06:00:00,39.56,1,1,1,1,1
2024-10-18 07:00:00,39.11,1,1,1,1,1
2024-10-18 08:00:00,38.93,1,1,1,1,1
2024-10-18 09:00:00,42.53,1,1,1,1,1
2024-10-18 10:00:00,49.46,1,1,1,1,1
2024-10-18 11:00:00,55.76,1,1,1,1,3
2024-10-18 12:00:00,59.269997,1,1,1,1,3
2024-10-18 13:00:00,61.07,1,1,1,1,3
2024-10-18 14:00:00,62.33,1,1,1,1,4
2024-10-18 15:00:00,63.32,1,1,1,1,4
2024-10-18 16:00:00,63.68,1,1,1,1,4
2024-10-18 17:00:00,63.230003,1,1,1,1,4
2024-10-18 18:00:00,61.16,1,1,1,1,4
2024-10-18 19:00:00,53.24,1,1,1,1,4
2024-10-18 20:00:00,50.36,1,1,1,1,4
2024-10-18 21:00:00,50.18,1,1,1,1,4
2024-10-18 22:00:00,47.75,1,1,1,1,3
2024-10-18 23:00:00,46.49,1,1,1,1,3
2024-10-19 00:00:00,46.04,0,0,1,1,3
2024-10-19 01:00:00,45.95,0,0,1,1,2
2024-10-19 02:00:00,45.77,0,0,1,1,2
2024-10-19 03:00:00,45.86,0,0,1,1,1
2024-10-19 04:00:00,45.59,0,0,1,1,1
2024-10-19 05:00:00,44.510002,0,0,1,1,1
2024-10-19 06:00:00,42.8,0,0,1,1,1
2024-10-19 07:00:00,41.18,0,0,1,1,1
2024-10-19 08:00:00,41,0,0,1,1,1
2024-10-19 09:00:00,44.059998,0,0,1,1,1
2024-10-19 10:00:00,50.9,0,0,1,1,1
2024-10-19 11:00:00,57.559998,0,0,1,1,2
2024-10-19 12:00:00,61.88,0,0,1,1,3
2024-10-19 13:00:00,64.49,0,0,1,1,2
2024-10-19 14:00:00,65.84,0,0,1,1,3
2024-10-19 15:00:00,66.65,0,0,1,1,3
2024-10-19 16:00:00,66.92,0,0,1,1,3
2024-10-19 17:00:00,66.56,0,0,1,1,3
2024-10-19 18:00:00,64.04,0,0,1,1,3
2024-10-19 19:00:00,62.780003,0,0,1,1,3
2024-10-19 20:00:00,53.24,0,0,1,1,2
2024-10-19 21:00:00,52.34,0,0,1,1,2
2024-10-19 22:00:00,50.63,0,0,1,1,2
2024-10-19 23:00:00,49.82,0,0,1,1,2
2024-10-20 00:00:00,49.01,0,0,1,1,2
2024-10-20 01:00:00,47.84,0,0,1,1,2
2024-10-20 02:00:00,46.76,0,0,1,1,2
2024-10-20 03:00:00,45.14,0,0,1,1,1
2024-10-20 04:00:00,44.239998,0,0,1,1,1
2024-10-20 05:00:00,43.52,0,0,1,1,1
2024-10-20 06:00:00,42.98,0,0,1,1,1
2024-10-20 07:00:00,41.809998,0,0,1,1,1
2024-10-20 08:00:00,41.54,0,0,1,1,1
2024-10-20 09:00:00,45.86,0,0,1,1,1
2024-10-20 10:00:00,53.059998,0,0,1,1,1
2024-10-20 11:00:00,59,0,0,1,1,2
2024-10-20 12:00:00,63.5,0,0,1,1,2
2024-10-20 13:00:00,66.92,0,0,1,1,2
2024-10-20 14:00:00,68.81,0,0,1,1,2
2024-10-20 15:00:00,69.89,0,0,1,1,2
2024-10-20 16:00:00,70.25,0,0,1,1,2
2024-10-20 17:00:00,69.8,0,0,1,1,2
2024-10-20 18:00:00,66.74,0,0,1,1,2
2024-10-20 19:00:00,59.269997,0,0,1,1,2
2024-10-20 20:00:00,58.19,0,0,1,1,2
2024-10-20 21:00:00,57.92,0,0,1,1,2
2024-10-20 22:00:00,56.84,0,0,1,1,2
2024-10-20 23:00:00,55.85,0,0,1,1,2
2024-10-21 00:00:00,54.86,1,1,1,1,2
2024-10-21 01:00:00,53.6,1,1,1,1,2
2024-10-21 02:00:00,52.07,1,1,1,1,2
2024-10-21 03:00:00,50.72,1,1,1,1,1
2024-10-21 04:00:00,49.82,1,1,1,1,1
2024-10-21 05:00:00,49.190002,1,1,1,1,1
2024-10-21 06:00:00,48.559998,1,1,1,1,1
2024-10-21 07:00:00,47.48,1,1,1,1,1
2024-10-21 08:00:00,46.85,1,1,1,1,1
2024-10-21 09:00:00,49.82,1,1,1,1,1
2024-10-21 10:00:00,56.12,1,1,1,1,2
2024-10-21 11:00:00,61.79,1,1,1,1,3
2024-10-21 12:00:00,66.47,1,1,1,1,3
2024-10-21 13:00:00,69.619995,1,1,1,1,4
2024-10-21 14:00:00,71.78,1,1,1,1,4
2024-10-21 15:00:00,72.95,1,1,1,1,4
2024-10-21 16:00:00,73.130005,1,1,1,1,4
2024-10-21 17:00:00,72.23,1,1,1,1,4
2024-10-21 18:00:00,68.81,1,1,1,1,4
2024-10-21 19:00:00,61.43,1,1,1,1,4
2024-10-21 20:00:00,58.64,1,1,1,1,4
2024-10-21 21:00:00,58.1,1,1,1,1,4
2024-10-21 22:00:00,56.57,1,1,1,1,4
2024-10-21 23:00:00,56.39,1,1,1,1,4
2024-10-22 00:00:00,56.21,1,1,1,1,4
2024-10-22 01:00:00,55.85,1,1,1,1,3
2024-10-22 02:00:00,54.86,1,1,1,1,3
2024-10-22 03:00:00,53.96,1,1,1,1,1
2024-10-22 04:00:00,53.24,1,1,1,1,1
2024-10-22 05:00:00,52.88,1,1,1,1,1
2024-10-22 06:00:00,52.16,1,1,1,1,1
2024-10-22 07:00:00,51.8,1,1,1,1,1
2024-10-22 08:00:00,51.89,1,1,1,1,1
2024-10-22 09:00:00,53.87,1,1,1,1,1
2024-10-22 10:00:00,58.91,1,1,1,1,1
2024-10-22 11:00:00,63.59,1,1,1,1,3
2024-10-22 12:00:00,67.55,1,1,1,1,3
2024-10-22 13:00:00,71.06,1,1,1,1,3
2024-10-22 14:00:00,73.67,1,1,1,1,4
2024-10-22 15:00:00,74.75,1,1,1,1,4
2024-10-22 16:00:00,74.48,1,1,1,1,4
2024-10-22 17:00:00,73.4,1,1,1,1,4
2024-10-22 18:00:00,71.51,1,1,1,1,4
2024-10-22 19:00:00,67.82,1,1,1,1,4
2024-10-22 20:00:00,66.65,1,1,1,1,4
2024-10-22 21:00:00,66.47,1,1,1,1,4
2024-10-22 22:00:00,65.57,1,1,1,1,4
2024-10-22 23:00:00,66.2,1,1,1,1,3
2024-10-23 00:00:00,65.57,1,1,1,1,3
2024-10-23 01:00:00,63.95,1,1,1,1,3
2024-10-23 02:00:00,62.780003,1,1,1,1,3
2024-10-23 03:00:00,61.79,1,1,1,1,1
2024-10-23 04:00:00,61.16,1,1,1,1,1
2024-10-23 05:00:00,60.35,1,1,1,1,1
2024-10-23 06:00:00,59.36,1,1,1,1,1
2024-10-23 07:00:00,58.19,1,1,1,1,1
2024-10-23 08:00:00,57.02,1,1,1,1,1
2024-10-23 09:00:00,57.739998,1,1,1,1,1
2024-10-23 10:00:00,61.519997,1,1,1,1,2
2024-10-23 11:00:00,65.84,1,1,1,1,3
2024-10-23 12:00:00,69.08,1,1,1,1,4
2024-10-23 13:00:00,69.89,1,1,1,1,4
2024-10-23 14:00:00,69.98,1,1,1,1,4
2024-10-23 15:00:00,69.98,1,1,1,1,4
2024-10-23 16:00:00,66.29,1,1,1,1,4
2024-10-23 17:00:00,64.85,1,1,1,1,4
2024-10-23 18:00:00,61.88,1,1,1,1,4
2024-10-23 19:00:00,58.280003,1,1,1,1,4
2024-10-23 20:00:00,55.58,1,1,1,1,4
2024-10-23 21:00:00,53.690002,1,1,1,1,4
2024-10-23 22:00:00,51.8,1,1,1,1,4
2024-10-23 23:00:00,50.27,1,1,1,1,4
2024-10-24 00:00:00,48.92,1,1,1,1,4
2024-10-24 01:00:00,47.03,1,1,1,1,3
2024-10-24 02:00:00,44.33,1,1,1,1,3
2024-10-24 03:00:00,42.53,1,1,1,1,1
2024-10-24 04:00:00,41,1,1,1,1,1
2024-10-24 05:00:00,41.27,1,1,1,1,1
2024-10-24 06:00:00,39.56,1,1,1,1,1
2024-10-24 07:00:00,39.02,1,1,1,1,1
2024-10-24 08:00:00,39.11,1,1,1,1,1
2024-10-24 09:00:00,41.09,1,1,1,1,1
2024-10-24 10:00:00,47.48,1,1,1,1,1
2024-10-24 11:00:00,52.88,1,1,1,1,3
2024-10-24 12:00:00,55.85,1,1,1,1,3
2024-10-24 13:00:00,57.65,1,1,1,1,4
2024-10-24 14:00:00,59.09,1,1,1,1,4
2024-10-24 15:00:00,60.17,1,1,1,1,4
2024-10-24 16:00:00,60.71,1,1,1,1,4
2024-10-24 17:00:00,60.530003,1,1,1,1,4
2024-10-24 18:00:00,59,1,1,1,1,4
2024-10-24 19:00:00,51.71,1,1,1,1,4
2024-10-24 20:00:00,50.54,1,1,1,1,4
2024-10-24 21:00:00,51.440002,1,1,1,1,4
2024-10-24 22:00:00,50,1,1,1,1,4
2024-10-24 23:00:00,50.27,1,1,1,1,3
2024-10-25 00:00:00,49.82,1,1,1,1,3
2024-10-25 01:00:00,49.73,1,1,1,1,3
2024-10-25 02:00:00,49.46,1,1,1,1,2
2024-10-25 03:00:00,49.91,1,1,1,1,1
2024-10-25 04:00:00,50.54,1,1,1,1,1
2024-10-25 05:00:00,51.35,1,1,1,1,1
2024-10-25 06:00:00,52.79,1,1,1,1,1
2024-10-25 07:00:00,53.059998,1,1,1,1,1
2024-10-25 08:00:00,53.6,1,1,1,1,1
2024-10-25 09:00:00,51.89,1,1,1,1,1
2024-10-25 10:00:00,54.95,1,1,1,1,2
2024-10-25 11:00:00,59.719997,1,1,1,1,4
2024-10-25 12:00:00,60.71,1,1,1,1,3
2024-10-25 13:00:00,64.58,1,1,1,1,4
2024-10-25 14:00:00,67.91,1,1,1,1,4
2024-10-25 15:00:00,69.8,1,1,1,1,4
2024-10-25 16:00:00,70.79,1,1,1,1,4
2024-10-25 17:00:00,71.15,1,1,1,1,4
2024-10-25 18:00:00,67.28,1,1,1,1,4
2024-10-25 19:00:00,63.59,1,1,1,1,4
2024-10-25 20:00:00,62.6,1,1,1,1,4
2024-10-25 21:00:00,57.65,1,1,1,1,4
2024-10-25 22:00:00,54.68,1,1,1,1,4
2024-10-25 23:00:00,52.43,1,1,1,1,4
2024-10-26 00:00:00,50.36,0,0,1,1,3
2024-10-26 01:00:00,48.92,0,0,1,1,3
2024-10-26 02:00:00,47.84,0,0,1,1,3
2024-10-26 03:00:00,46.76,0,0,1,1,1
2024-10-26 04:00:00,45.32,0,0,1,1,1
2024-10-26 05:00:00,44.059998,0,0,1,1,1
2024-10-26 06:00:00,43.16,0,0,1,1,1
2024-10-26 07:00:00,42.35,0,0,1,1,1
2024-10-26 08:00:00,42.17,0,0,1,1,1
2024-10-26 09:00:00,43.61,0,0,1,1,1
2024-10-26 10:00:00,48.38,0,0,1,1,1
2024-10-26 11:00:00,52.88,0,0,1,1,2
2024-10-26 12:00:00,55.940002,0,0,1,1,2
2024-10-26 13:00:00,57.739998,0,0,1,1,2
2024-10-26 14:00:00,58.730003,0,0,1,1,2
2024-10-26 15:00:00,58.82,0,0,1,1,2
2024-10-26 16:00:00,58.280003,0,0,1,1,2
2024-10-26 17:00:00,57.38,0,0,1,1,2
2024-10-26 18:00:00,55.49,0,0,1,1,2
2024-10-26 19:00:00,50.27,0,0,1,1,2
2024-10-26 20:00:00,47.39,0,0,1,1,2
2024-10-26 21:00:00,45.86,0,0,1,1,2
2024-10-26 22:00:00,44.96,0,0,1,1,2
2024-10-26 23:00:00,43.43,0,0,1,1,2
2024-10-27 00:00:00,41.629997,0,0,1,1,2
2024-10-27 01:00:00,40.55,0,0,1,1,2
2024-10-27 02:00:00,40.73,0,0,1,1,2
2024-10-27 03:00:00,40.91,0,0,1,1,1
2024-10-27 04:00:00,41,0,0,1,1,1
2024-10-27 05:00:00,41.45,0,0,1,1,1
2024-10-27 06:00:00,39.47,0,0,1,1,1
2024-10-27 07:00:00,37.4,0,0,1,1,1
2024-10-27 08:00:00,37.58,0,0,1,1,1
2024-10-27 09:00:00,40.55,0,0,1,1,1
2024-10-27 10:00:00,45.59,0,0,1,1,1
2024-10-27 11:00:00,50.72,0,0,1,1,3
2024-10-27 12:00:00,54.05,0,0,1,1,3
2024-10-27 13:00:00,55.67,0,0,1,1,2
2024-10-27 14:00:00,56.66,0,0,1,1,2
2024-10-27 15:00:00,57.38,0,0,1,1,3
2024-10-27 16:00:00,57.65,0,0,1,1,3
2024-10-27 17:00:00,57.29,0,0,1,1,3
2024-10-27 18:00:00,55.22,0,0,1,1,3
2024-10-27 19:00:00,49.73,0,0,1,1,3
2024-10-27 20:00:00,46.13,0,0,1,1,3
2024-10-27 21:00:00,45.23,0,0,1,1,3
2024-10-27 22:00:00,44.15,0,0,1,1,3
2024-10-27 23:00:00,43.879997,0,0,1,1,3
2024-10-28 00:00:00,43.79,1,1,1,1,3
2024-10-28 01:00:00,43.07,1,1,1,1,2
2024-10-28 02:00:00,42.17,1,1,1,1,2
2024-10-28 03:00:00,41.45,1,1,1,1,1
2024-10-28 04:00:00,41.45,1,1,1,1,1
2024-10-28 05:00:00,41.36,1,1,1,1,1
2024-10-28 06:00:00,40.82,1,1,1,1,1
2024-10-28 07:00:00,40.55,1,1,1,1,1
2024-10-28 08:00:00,40.46,1,1,1,1,1
2024-10-28 09:00:00,41.809998,1,1,1,1,1
2024-10-28 10:00:00,47.48,1,1,1,1,1
2024-10-28 11:00:00,53.6,1,1,1,1,3
2024-10-28 12:00:00,58.46,1,1,1,1,4
2024-10-28 13:00:00,62.15,1,1,1,1,3
2024-10-28 14:00:00,64.31,1,1,1,1,4
2024-10-28 15:00:00,65.39,1,1,1,1,4
2024-10-28 16:00:00,65.66,1,1,1,1,4
2024-10-28 17:00:00,65.57,1,1,1,1,4
2024-10-28 18:00:00,63.32,1,1,1,1,4
2024-10-28 19:00:00,60.89,1,1,1,1,4
2024-10-28 20:00:00,60.08,1,1,1,1,4
2024-10-28 21:00:00,59.9,1,1,1,1,4
2024-10-28 22:00:00,59.63,1,1,1,1,3
2024-10-28 23:00:00,60.08,1,1,1,1,3
2024-10-29 00:00:00,61.07,1,1,1,1,3
2024-10-29 01:00:00,62.06,1,1,1,1,3
2024-10-29 02:00:00,62.239998,1,1,1,1,2
2024-10-29 03:00:00,62.15,1,1,1,1,1
2024-10-29 04:00:00,61.969997,1,1,1,1,1
2024-10-29 05:00:00,61.969997,1,1,1,1,1
2024-10-29 06:00:00,61.88,1,1,1,1,1
2024-10-29 07:00:00,61.79,1,1,1,1,1
2024-10-29 08:00:00,61.61,1,1,1,1,1
2024-10-29 09:00:00,63.59,1,1,1,1,1
2024-10-29 10:00:00,65.57,1,1,1,1,1
2024-10-29 11:00:00,67.369995,1,1,1,1,4
2024-10-29 12:00:00,70.880005,1,1,1,1,3
2024-10-29 13:00:00,73.22,1,1,1,1,4
2024-10-29 14:00:00,75.2,1,1,1,1,4
2024-10-29 15:00:00,76.28,1,1,1,1,4
2024-10-29 16:00:00,76.82,1,1,1,1,4
2024-10-29 17:00:00,76.19,1,1,1,1,4
2024-10-29 18:00:00,74.119995,1,1,1,1,4
2024-10-29 19:00:00,71.33,1,1,1,1,4
2024-10-29 20:00:00,70.16,1,1,1,1,4
2024-10-29 21:00:00,69.53,1,1,1,1,4
2024-10-29 22:00:00,68.81,1,1,1,1,4
2024-10-29 23:00:00,68.18,1,1,1,1,4
2024-10-30 00:00:00,67.369995,1,1,1,1,4
2024-10-30 01:00:00,66.47,1,1,1,1,3
2024-10-30 02:00:00,65.66,1,1,1,1,3
2024-10-30 03:00:00,65.03,1,1,1,1,1
2024-10-30 04:00:00,64.67,1,1,1,1,1
2024-10-30 05:00:00,64.130005,1,1,1,1,1
2024-10-30 06:00:00,63.32,1,1,1,1,1
2024-10-30 07:00:00,62.33,1,1,1,1,1
2024-10-30 08:00:00,61.34,1,1,1,1,1
2024-10-30 09:00:00,61.43,1,1,1,1,1
2024-10-30 10:00:00,63.86,1,1,1,1,1
2024-10-30 11:00:00,66.83,1,1,1,1,3
2024-10-30 12:00:00,69.619995,1,1,1,1,3
2024-10-30 13:00:00,72.23,1,1,1,1,4
2024-10-30 14:00:00,74.21,1,1,1,1,4
2024-10-30 15:00:00,75.380005,1,1,1,1,4
2024-10-30 16:00:00,75.56,1,1,1,1,4
2024-10-30 17:00:00,74.93,1,1,1,1,4
2024-10-30 18:00:00,72.95,1,1,1,1,4
2024-10-30 19:00:00,70.7,1,1,1,1,4
2024-10-30 20:00:00,68.9,1,1,1,1,4
2024-10-30 21:00:00,69.08,1,1,1,1,4
2024-10-30 22:00:00,67.82,1,1,1,1,3
2024-10-30 23:00:00,67.28,1,1,1,1,3
2024-10-31 00:00:00,66.74,1,1,1,1,3
2024-10-31 01:00:00,66.380005,1,1,1,1,3
2024-10-31 02:00:00,65.39,1,1,1,1,3
2024-10-31 03:00:00,64.58,1,1,1,1,1
2024-10-31 04:00:00,64.22,1,1,1,1,1
2024-10-31 05:00:00,64.130005,1,1,1,1,1
2024-10-31 06:00:00,64.31,1,1,1,1,1
2024-10-31 07:00:00,64.67,1,1,1,1,1
2024-10-31 08:00:00,64.94,1,1,1,1,1
2024-10-31 09:00:00,68,1,1,1,1,1
2024-10-31 10:00:00,67.73,1,1,1,1,2
2024-10-31 11:00:00,66.47,1,1,1,1,4
2024-10-31 12:00:00,68.54,1,1,1,1,4
2024-10-31 13:00:00,69.71,1,1,1,1,4
2024-10-31 14:00:00,70.25,1,1,1,1,4
2024-10-31 15:00:00,70.7,1,1,1,1,4
2024-10-31 16:00:00,69.35,1,1,1,1,4
2024-10-31 17:00:00,66.83,1,1,1,1,4
2024-10-31 18:00:00,65.03,1,1,1,1,4
2024-10-31 19:00:00,63.5,1,1,1,1,4
2024-10-31 20:00:00,62.87,1,1,1,1,4
2024-10-31 21:00:00,60.17,1,1,1,1,4
2024-10-31 22:00:00,56.66,1,1,1,1,4
2024-10-31 23:00:00,51.98,1,1,1,1,4
2024-11-01 00:00:00,49.73,1,1,1,1,4
2024-11-01 01:00:00,48.02,1,1,1,1,3
2024-11-01 02:00:00,46.49,1,1,1,1,3
2024-11-01 03:00:00,45.23,1,1,1,1,1
2024-11-01 04:00:00,44.15,1,1,1,1,1
2024-11-01 05:00:00,43.07,1,1,1,1,1
2024-11-01 06:00:00,42.08,1,1,1,1,1
2024-11-01 07:00:00,41.18,1,1,1,1,1
2024-11-01 08:00:00,40.28,1,1,1,1,1
2024-11-01 09:00:00,40.1,1,1,1,1,1
2024-11-01 10:00:00,42.35,1,1,1,1,1
2024-11-01 11:00:00,44.78,1,1,1,1,3
2024-11-01 12:00:00,47.57,1,1,1,1,3
2024-11-01 13:00:00,49.82,1,1,1,1,4
2024-11-01 14:00:00,51.71,1,1,1,1,4
2024-11-01 15:00:00,53.15,1,1,1,1,4
2024-11-01 16:00:00,53.78,1,1,1,1,4
2024-11-01 17:00:00,53.42,1,1,1,1,4
2024-11-01 18:00:00,52.16,1,1,1,1,4
2024-11-01 19:00:00,47.21,1,1,1,1,4
2024-11-01 20:00:00,45.5,1,1,1,1,4
2024-11-01 21:00:00,42.98,1,1,1,1,3
2024-11-01 22:00:00,41.72,1,1,1,1,4
2024-11-01 23:00:00,40.64,1,1,1,1,3
2024-11-02 00:00:00,38.93,0,0,1,1,3
2024-11-02 01:00:00,38.03,0,0,1,1,2
2024-11-02 02:00:00,37.489998,0,0,1,1,2
2024-11-02 03:00:00,37.58,0,0,1,1,1
2024-11-02 04:00:00,37.22,0,0,1,1,1
2024-11-02 05:00:00,36.59,0,0,1,1,1
2024-11-02 06:00:00,36.41,0,0,1,1,1
2024-11-02 07:00:00,36.23,0,0,1,1,1
2024-11-02 08:00:00,35.96,0,0,1,1,1
2024-11-02 09:00:00,37.31,0,0,1,1,1
2024-11-02 10:00:00,42.620003,0,0,1,1,1
2024-11-02 11:00:00,47.84,0,0,1,1,2
2024-11-02 12:00:00,51.440002,0,0,1,1,2
2024-11-02 13:00:00,54.23,0,0,1,1,2
2024-11-02 14:00:00,56.12,0,0,1,1,2
2024-11-02 15:00:00,57.38,0,0,1,1,2
2024-11-02 16:00:00,58.19,0,0,1,1,2
2024-11-02 17:00:00,57.92,0,0,1,1,2
2024-11-02 18:00:00,55.4,0,0,1,1,2
2024-11-02 19:00:00,50,0,0,1,1,2
2024-11-02 20:00:00,48.92,0,0,1,1,2
2024-11-02 21:00:00,47.48,0,0,1,1,2
2024-11-02 22:00:00,46.58,0,0,1,1,2
2024-11-02 23:00:00,45.77,0,0,1,1,2
2024-11-03 00:00:00,45.5,0,0,1,1,2
2024-11-03 01:00:00,45.14,0,0,1,1,2
