seed,baseline_kappa,optimized_kappa,kappa_improvement,quadratic_baseline_kappa,quadratic_optimized_kappa,quadratic_kappa_improvement,linear_baseline_kappa,linear_optimized_kappa,linear_kappa_improvement,val_kappa,baseline_accuracy,optimized_accuracy,baseline_mae,optimized_mae,within_one_baseline,within_one_optimized,pearson_recovery,spearman_recovery,cat_proportions,recovered_thresholds,status,config
59,0.7915904936014625,0.8247052793439262,0.03311478574246374,0.7915904936014625,0.8247052793439262,0.03311478574246374,0.6885245901639344,0.7096774193548387,0.021152829190904332,0.9120233150606172,0.7361111111111112,0.7361111111111112,0.2638888888888889,0.2638888888888889,1.0,1.0,0.9111616641222164,0.9212167985079428,"(0.387, 0.201, 0.218, 0.195)","(1.957, 2.51, 3.268)",ok,noise=0.15
60,0.8471849865951743,0.9055472263868066,0.05836223979163235,0.8471849865951743,0.9055472263868066,0.05836223979163235,0.7354988399071926,0.8171262699564587,0.08162743004926609,0.9098530604885964,0.7361111111111112,0.8055555555555556,0.2638888888888889,0.19444444444444445,1.0,1.0,0.9618569491016971,0.9604476172101101,"(0.376, 0.207, 0.221, 0.196)","(1.915, 2.557, 3.16)",ok,noise=0.15
61,0.827979824794266,0.9058207979071289,0.07784097311286287,0.827979824794266,0.9058207979071289,0.07784097311286287,0.7206896551724138,0.8265060240963855,0.10581636892397173,0.8955773955773956,0.75,0.8333333333333334,0.25,0.16666666666666666,1.0,1.0,0.9464077491066292,0.9349475850537015,"(0.381, 0.193, 0.229, 0.196)","(1.978, 2.424, 3.215)",ok,noise=0.15
42,0.7800183318056828,0.8657074340527577,0.08568910224707493,0.7800183318056828,0.8657074340527577,0.08568910224707493,0.6675900277008311,0.7728706624605678,0.1052806347597367,0.8835662009314704,0.7222222222222222,0.8055555555555556,0.2777777777777778,0.19444444444444445,1.0,1.0,0.9325923556054295,0.9361373721782753,"(0.386, 0.199, 0.21, 0.205)","(1.963, 2.538, 3.214)",ok,noise=0.25
43,0.8748309831949005,0.9230009871668312,0.04817000397193072,0.8748309831949005,0.9230009871668312,0.04817000397193072,0.7685714285714286,0.8424772803769774,0.07390585180554887,0.8609225314927962,0.75,0.8194444444444444,0.25,0.18055555555555555,1.0,1.0,0.9645666664798206,0.966557334876841,"(0.391, 0.205, 0.206, 0.197)","(2.014, 2.458, 3.199)",ok,noise=0.25
44,0.7568627450980392,0.8664440734557596,0.10958132835772039,0.7568627450980392,0.8664440734557596,0.10958132835772039,0.6054421768707483,0.7622018348623852,0.15675965799163694,0.9060459931255226,0.6111111111111112,0.7638888888888888,0.4027777777777778,0.25,0.9861111111111112,0.9861111111111112,0.9299182038859474,0.93407936201685,"(0.394, 0.183, 0.217, 0.205)","(1.95, 2.549, 3.198)",ok,noise=0.25
45,0.8222996515679443,0.9102915524545228,0.08799190088657849,0.8222996515679443,0.9102915524545228,0.08799190088657849,0.7150837988826816,0.8407784166298098,0.1256946177471282,0.8979153234472383,0.7638888888888888,0.8611111111111112,0.2361111111111111,0.1388888888888889,1.0,1.0,0.9553035984145031,0.9650138272557722,"(0.393, 0.191, 0.207, 0.209)","(1.923, 2.575, 3.085)",ok,noise=0.25
46,0.6917808219178082,0.7246835443037976,0.03290272238598935,0.6917808219178082,0.7246835443037976,0.03290272238598935,0.5240193918025562,0.6022978347326557,0.07827844293009956,0.9123035204717085,0.5833333333333334,0.6805555555555556,0.4166666666666667,0.3472222222222222,1.0,0.9722222222222222,0.9018645042873774,0.916682744871053,"(0.386, 0.197, 0.216, 0.201)","(1.899, 2.448, 3.115)",ok,noise=0.25
47,0.8052299368800722,0.7204486626402071,-0.08478127423986503,0.8052299368800722,0.7204486626402071,-0.08478127423986503,0.6937354988399071,0.6121585225086572,-0.08157697633124994,0.8648668938904821,0.7083333333333334,0.6666666666666666,0.3055555555555556,0.3888888888888889,0.9861111111111112,0.9444444444444444,0.934175924984757,0.9189015370763394,"(0.384, 0.197, 0.229, 0.19)","(1.927, 2.371, 3.218)",ok,noise=0.25
48,0.8230337078651685,0.9191176470588235,0.09608393919365499,0.8230337078651685,0.9191176470588235,0.09608393919365499,0.6990445859872612,0.8490853658536586,0.1500407798663974,0.9166843099892572,0.7083333333333334,0.8472222222222222,0.2916666666666667,0.1527777777777778,1.0,1.0,0.9555142471379326,0.9493214997749053,"(0.382, 0.211, 0.205, 0.202)","(1.98, 2.477, 3.088)",ok,noise=0.25
49,0.8359375,0.851063829787234,0.01512632978723405,0.8359375,0.851063829787234,0.01512632978723405,0.7566393046837276,0.7605700712589073,0.003930766575179656,0.8887673569270128,0.8055555555555556,0.8055555555555556,0.19444444444444445,0.19444444444444445,1.0,1.0,0.9303298220916021,0.9403177053186701,"(0.38, 0.199, 0.227, 0.194)","(1.943, 2.486, 3.301)",ok,noise=0.25
50,0.8842781998831093,0.8600311041990669,-0.024247095684042375,0.8842781998831093,0.8600311041990669,-0.024247095684042375,0.8258575197889182,0.7717666948436179,-0.054090824945300264,0.9149555857935695,0.8472222222222222,0.7916666666666666,0.1527777777777778,0.20833333333333334,1.0,1.0,0.9527703629644816,0.9578429480995563,"(0.385, 0.205, 0.219, 0.191)","(1.992, 2.422, 3.097)",ok,noise=0.25
51,0.8644918444165621,0.9260020554984584,0.06151021108189625,0.8644918444165621,0.9260020554984584,0.06151021108189625,0.752808988764045,0.8346727898966705,0.08186380113262548,0.8697107339230218,0.7083333333333334,0.7777777777777778,0.3055555555555556,0.2222222222222222,0.9861111111111112,1.0,0.9548850414492677,0.95420927390829,"(0.389, 0.191, 0.208, 0.212)","(1.989, 2.609, 3.135)",ok,noise=0.25
52,0.7317282889079966,0.8686770428015564,0.13694875389355987,0.7317282889079966,0.8686770428015564,0.13694875389355987,0.5766621438263229,0.7674418604651163,0.19077971663879345,0.8820976144417322,0.6388888888888888,0.7916666666666666,0.3611111111111111,0.20833333333333334,1.0,1.0,0.9428569794234699,0.9406714258151652,"(0.377, 0.203, 0.226, 0.195)","(2.047, 2.68, 3.162)",ok,noise=0.25
53,0.7948410317936413,0.8509498295177789,0.05610879772413757,0.7948410317936413,0.8509498295177789,0.05610879772413757,0.6943699731903485,0.7439330543933054,0.04956308120295683,0.8879363997391975,0.7361111111111112,0.7638888888888888,0.2638888888888889,0.2361111111111111,1.0,1.0,0.9436906099083868,0.9333397646150879,"(0.375, 0.2, 0.232, 0.193)","(2.011, 2.592, 3.167)",ok,noise=0.25
54,0.7,0.6944444444444444,-0.005555555555555536,0.7,0.6944444444444444,-0.005555555555555536,0.5877862595419847,0.5308056872037914,-0.056980572338193314,0.9091793216452166,0.7083333333333334,0.6944444444444444,0.2916666666666667,0.3055555555555556,1.0,1.0,0.8984368549982955,0.9014406071129978,"(0.378, 0.201, 0.228, 0.193)","(2.122, 2.46, 3.056)",ok,noise=0.25
55,0.7082872928176795,0.7130521421454666,0.004764849327787091,0.7082872928176795,0.7130521421454666,0.004764849327787091,0.5973563802745296,0.5656108597285068,-0.031745520546022865,0.9003318474868438,0.6944444444444444,0.6666666666666666,0.3055555555555556,0.3333333333333333,1.0,1.0,0.9264155585223459,0.9137243552640043,"(0.38, 0.204, 0.221, 0.194)","(2.013, 2.499, 3.254)",ok,noise=0.25
56,0.8051282051282052,0.8495575221238938,0.04442931699568864,0.8051282051282052,0.8495575221238938,0.04442931699568864,0.7009182334936599,0.7510170870626526,0.050098853568992685,0.8914538732697103,0.7361111111111112,0.7638888888888888,0.2638888888888889,0.2361111111111111,1.0,1.0,0.9079148377658632,0.8996076918129785,"(0.383, 0.194, 0.214, 0.209)","(1.957, 2.59, 3.161)",ok,noise=0.25
57,0.7988077496274217,0.9318578916715201,0.13305014204409837,0.7988077496274217,0.9318578916715201,0.13305014204409837,0.6330275229357798,0.8537956888472352,0.22076816591145543,0.9141728577931045,0.5833333333333334,0.8194444444444444,0.4166666666666667,0.18055555555555555,1.0,1.0,0.9477798548834024,0.9262331982764167,"(0.386, 0.195, 0.215, 0.203)","(2.084, 2.459, 3.227)",ok,noise=0.25
