seed,baseline_kappa,optimized_kappa,kappa_improvement,quadratic_baseline_kappa,quadratic_optimized_kappa,quadratic_kappa_improvement,linear_baseline_kappa,linear_optimized_kappa,linear_kappa_improvement,val_kappa,baseline_accuracy,optimized_accuracy,baseline_mae,optimized_mae,within_one_baseline,within_one_optimized,pearson_recovery,spearman_recovery,cat_proportions,recovered_thresholds,status,config
32,0.7674418604651163,0.7768595041322314,0.009417643667115061,0.7674418604651163,0.7768595041322314,0.009417643667115061,0.6984924623115578,0.6727272727272727,-0.025765189584285086,0.8815371132759956,0.7916666666666666,0.75,0.20833333333333334,0.25,1.0,1.0,0.9250716429158811,0.9304456878255838,"(0.407, 0.177, 0.205, 0.211)","(1.94, 2.638, 3.099)",ok,trend_3changes
33,0.8070645554202193,0.8737580362361193,0.06669348081589999,0.8070645554202193,0.8737580362361193,0.06669348081589999,0.6780487804878048,0.7540796963946869,0.07603091590688205,0.8793650168396588,0.6944444444444444,0.75,0.3055555555555556,0.25,1.0,1.0,0.9375222228498694,0.9355585568203745,"(0.399, 0.187, 0.201, 0.214)","(2.058, 2.417, 3.261)",ok,trend_3changes
34,0.8448275862068966,0.8952134540750323,0.0503858678681357,0.8448275862068966,0.8952134540750323,0.0503858678681357,0.8117154811715481,0.8323848939472323,0.020669412775684126,0.8712653397510949,0.875,0.875,0.1388888888888889,0.125,0.9861111111111112,1.0,0.913489766322689,0.9129204450446976,"(0.406, 0.177, 0.207, 0.21)","(2.007, 2.603, 3.099)",ok,trend_3changes
35,0.8183652875882946,0.8646616541353384,0.04629636654704372,0.8183652875882946,0.8646616541353384,0.04629636654704372,0.7022332506203475,0.755004003202562,0.05277075258221453,0.9123018570081778,0.7222222222222222,0.7638888888888888,0.2777777777777778,0.2361111111111111,1.0,1.0,0.9363940369541022,0.9438227538748474,"(0.409, 0.194, 0.191, 0.206)","(2.003, 2.607, 3.104)",ok,trend_3changes
36,0.6992084432717678,0.7914438502673797,0.09223540699561195,0.6992084432717678,0.7914438502673797,0.09223540699561195,0.6139954853273137,0.7234042553191489,0.10940876999183513,0.8984452450612955,0.7361111111111112,0.8194444444444444,0.2638888888888889,0.18055555555555555,1.0,1.0,0.9350890462887322,0.9332432953887713,"(0.401, 0.189, 0.204, 0.207)","(1.882, 2.436, 3.167)",ok,trend_3changes
37,0.8053302433371958,0.8022581629539213,-0.003072080383274556,0.8053302433371958,0.8022581629539213,-0.003072080383274556,0.7341772151898733,0.6806308526367669,-0.05354636255310641,0.904421679218601,0.8055555555555556,0.75,0.19444444444444445,0.25,1.0,1.0,0.9138413811222663,0.9191587883465177,"(0.416, 0.17, 0.194, 0.22)","(2.05, 2.539, 3.151)",ok,trend_3changes
38,0.7536842105263157,0.8127925117004681,0.05910830117415233,0.7536842105263157,0.8127925117004681,0.05910830117415233,0.6998075689544581,0.7619047619047619,0.0620971929503038,0.8816019767322145,0.8194444444444444,0.8611111111111112,0.18055555555555555,0.1388888888888889,1.0,1.0,0.9136476419652119,0.9240787188886747,"(0.415, 0.183, 0.183, 0.218)","(1.987, 2.55, 3.208)",ok,trend_3changes
39,0.8046511627906977,0.8245614035087719,0.019910240718074235,0.8046511627906977,0.8245614035087719,0.019910240718074235,0.6810126582278481,0.6978598405371381,0.016847182309290054,0.8946795625691165,0.7083333333333334,0.7222222222222222,0.2916666666666667,0.2777777777777778,1.0,1.0,0.925912548006945,0.9239500932535856,"(0.399, 0.192, 0.209, 0.2)","(1.795, 2.518, 3.203)",ok,trend_3changes
40,0.7049180327868853,0.7567567567567568,0.05183872396987155,0.7049180327868853,0.7567567567567568,0.05183872396987155,0.6093660765276985,0.6555023923444976,0.04613631581679911,0.899702755438846,0.7361111111111112,0.7777777777777778,0.2638888888888889,0.2222222222222222,1.0,1.0,0.9012819938636187,0.9031770531867003,"(0.405, 0.186, 0.201, 0.208)","(2.02, 2.514, 3.144)",ok,trend_3changes
41,0.6970770593445528,0.7940140845070423,0.09693702516248948,0.6970770593445528,0.7940140845070423,0.09693702516248948,0.6198757763975156,0.7283950617283951,0.10851928533087951,0.8876641478981733,0.7777777777777778,0.8611111111111112,0.2361111111111111,0.1527777777777778,0.9861111111111112,0.9861111111111112,0.892227625066843,0.8962634253006626,"(0.416, 0.184, 0.192, 0.209)","(2.074, 2.592, 3.184)",ok,trend_3changes
42,0.6774193548387097,0.7860780984719864,0.10865874363327666,0.6774193548387097,0.7860780984719864,0.10865874363327666,0.5729537366548043,0.6828193832599119,0.10986564660510756,0.8858203732042659,0.7222222222222222,0.8055555555555556,0.2777777777777778,0.19444444444444445,1.0,1.0,0.9280231990988741,0.9263939803202781,"(0.406, 0.188, 0.191, 0.215)","(2.025, 2.528, 3.296)",ok,trend_3changes
43,0.8368,0.9092991296381127,0.07249912963811267,0.8368,0.9092991296381127,0.07249912963811267,0.7308707124010554,0.8297506448839209,0.09887993248286553,0.8876435285412841,0.7638888888888888,0.8472222222222222,0.2361111111111111,0.1527777777777778,1.0,1.0,0.9633301954588835,0.9651424528908613,"(0.411, 0.191, 0.191, 0.208)","(2.137, 2.463, 3.11)",ok,trend_3changes
44,0.7607594936708861,0.8700721821210439,0.10931268845015774,0.7607594936708861,0.8700721821210439,0.10931268845015774,0.6272189349112426,0.7593830334190231,0.13216409850778055,0.915908660223612,0.7083333333333334,0.8194444444444444,0.2916666666666667,0.18055555555555555,1.0,1.0,0.9338630328644094,0.9328252620747317,"(0.416, 0.171, 0.197, 0.215)","(2.103, 2.503, 3.091)",ok,trend_3changes
45,0.5831578947368421,0.7988826815642458,0.2157247868274037,0.5831578947368421,0.7988826815642458,0.2157247868274037,0.4830287206266318,0.7037037037037037,0.2206749830770719,0.8747947666794023,0.6944444444444444,0.8333333333333334,0.3055555555555556,0.16666666666666666,1.0,1.0,0.9436823550125215,0.9520869509293203,"(0.408, 0.185, 0.19, 0.217)","(1.796, 2.646, 3.14)",ok,trend_3changes
46,0.5987701767870868,0.6749163879598663,0.07614621117277953,0.5987701767870868,0.6749163879598663,0.07614621117277953,0.47572815533980584,0.5957219251336898,0.11999376979388399,0.8892722271434566,0.6388888888888888,0.75,0.375,0.2916666666666667,0.9861111111111112,0.9583333333333334,0.8909064085643381,0.9063926940639271,"(0.403, 0.187, 0.202, 0.207)","(2.067, 2.527, 3.182)",ok,trend_3changes
47,0.8125,0.7411052233156699,-0.07139477668433014,0.8125,0.7411052233156699,-0.07139477668433014,0.7411402157164868,0.6661211129296236,-0.07501910278686319,0.8607626270013614,0.8055555555555556,0.7777777777777778,0.19444444444444445,0.2361111111111111,1.0,0.9861111111111112,0.9363621417356901,0.9140780757604993,"(0.403, 0.188, 0.207, 0.202)","(1.87, 2.349, 3.16)",ok,trend_3changes
48,0.7975778546712803,0.8590078328981723,0.061429978226892,0.7975778546712803,0.8590078328981723,0.061429978226892,0.731651376146789,0.8014705882352942,0.06981921208850517,0.896938349959015,0.8194444444444444,0.875,0.18055555555555555,0.125,1.0,1.0,0.9424857083065327,0.9409929899028877,"(0.413, 0.189, 0.192, 0.206)","(1.874, 2.414, 3.095)",ok,trend_3changes
49,0.7130872483221475,0.8131487889273357,0.10006154060518813,0.7130872483221475,0.8131487889273357,0.10006154060518813,0.5904191616766468,0.7202072538860104,0.1297880922093636,0.8860027685041935,0.7361111111111112,0.8333333333333334,0.2638888888888889,0.16666666666666666,1.0,1.0,0.9143234433168637,0.9179368448131713,"(0.403, 0.187, 0.206, 0.205)","(1.952, 2.547, 3.213)",ok,trend_3changes
50,0.7017947537965945,0.7388392857142857,0.03704453191769119,0.7017947537965945,0.7388392857142857,0.03704453191769119,0.6252168883747831,0.6833558863328824,0.05813899795809929,0.9031662281592608,0.75,0.8194444444444444,0.25,0.18055555555555555,1.0,1.0,0.928276539325235,0.9387098848800567,"(0.404, 0.189, 0.209, 0.197)","(1.942, 2.387, 3.168)",ok,trend_3changes
51,0.813953488372093,0.9212623027651929,0.10730881439309992,0.813953488372093,0.9212623027651929,0.10730881439309992,0.6616052060737527,0.8337730870712401,0.17216788099748737,0.884917411318711,0.6388888888888888,0.8055555555555556,0.3611111111111111,0.19444444444444445,1.0,1.0,0.948864318837779,0.9515081355714196,"(0.416, 0.172, 0.191, 0.222)","(2.043, 2.527, 3.173)",ok,trend_3changes
52,0.7313432835820896,0.775,0.04365671641791047,0.7313432835820896,0.775,0.04365671641791047,0.639549436795995,0.6557377049180328,0.016188268122037885,0.8602415026833632,0.7777777777777778,0.8055555555555556,0.2222222222222222,0.19444444444444445,1.0,1.0,0.9219174720136997,0.9226638369026949,"(0.402, 0.186, 0.208, 0.204)","(2.065, 2.463, 3.194)",ok,trend_3changes
53,0.6669348350764279,0.8367683429513603,0.16983350787493234,0.6669348350764279,0.8367683429513603,0.16983350787493234,0.5363941769316909,0.7538844002486016,0.2174902233169107,0.8924670449509476,0.6805555555555556,0.8472222222222222,0.3194444444444444,0.1527777777777778,1.0,1.0,0.9354947528603759,0.9236606855746352,"(0.399, 0.185, 0.218, 0.199)","(2.068, 2.538, 3.117)",ok,trend_3changes
54,0.6519337016574586,0.7317880794701987,0.07985437781274018,0.6519337016574586,0.7317880794701987,0.07985437781274018,0.6158536585365854,0.6890595009596929,0.07320584242310757,0.9126317704393784,0.8055555555555556,0.875,0.19444444444444445,0.125,1.0,1.0,0.8907945372756588,0.8928548459708021,"(0.4, 0.191, 0.212, 0.197)","(1.841, 2.487, 3.106)",ok,trend_3changes
55,0.5977653631284917,0.7920792079207921,0.1943138447923004,0.5977653631284917,0.7920792079207921,0.1943138447923004,0.54858934169279,0.7588516746411483,0.2102623329483584,0.9036596061338932,0.7777777777777778,0.9027777777777778,0.2222222222222222,0.09722222222222222,1.0,1.0,0.9131857201358572,0.9005080712586019,"(0.402, 0.186, 0.21, 0.201)","(1.981, 2.417, 3.135)",ok,trend_3changes
56,0.6550522648083623,0.8208269525267994,0.16577468771843706,0.6550522648083623,0.8208269525267994,0.16577468771843706,0.55,0.7375210319685922,0.18752103196859216,0.8926131880343078,0.6944444444444444,0.8194444444444444,0.3055555555555556,0.18055555555555555,1.0,1.0,0.9090860047046206,0.9106694964306387,"(0.406, 0.181, 0.195, 0.219)","(2.096, 2.585, 3.163)",ok,trend_3changes
57,0.8051660516605166,0.8396793587174349,0.03451330705691835,0.8051660516605166,0.8396793587174349,0.03451330705691835,0.6732673267326733,0.7044334975369458,0.03116617080427253,0.9208701077083983,0.6944444444444444,0.7222222222222222,0.3055555555555556,0.2777777777777778,1.0,1.0,0.9391303611177785,0.9231461830342788,"(0.405, 0.191, 0.197, 0.208)","(2.016, 2.534, 3.113)",ok,trend_3changes
58,0.6075581395348837,0.6621160409556314,0.05455790142074768,0.6075581395348837,0.6621160409556314,0.05455790142074768,0.5659163987138263,0.6055776892430279,0.03966129052920164,0.8990426062888516,0.7916666666666666,0.8472222222222222,0.20833333333333334,0.1527777777777778,1.0,1.0,0.8898919964338567,0.9052029069393531,"(0.407, 0.181, 0.199, 0.213)","(1.9, 2.432, 3.238)",ok,trend_3changes
59,0.78125,0.782051282051282,0.0008012820512820484,0.78125,0.782051282051282,0.0008012820512820484,0.7123287671232876,0.6599999999999999,-0.05232876712328771,0.8779032660876321,0.8055555555555556,0.7638888888888888,0.19444444444444445,0.2361111111111111,1.0,1.0,0.8781091886274712,0.8846871181426461,"(0.409, 0.182, 0.203, 0.206)","(2.088, 2.563, 3.216)",ok,trend_3changes
60,0.84,0.9080779944289694,0.06807799442896945,0.84,0.9080779944289694,0.06807799442896945,0.7434298440979956,0.8344481605351171,0.09101831643712144,0.8907770072899998,0.7777777777777778,0.8472222222222222,0.2222222222222222,0.1527777777777778,1.0,1.0,0.9481974970634889,0.9523120457907261,"(0.401, 0.187, 0.205, 0.207)","(2.052, 2.549, 3.243)",ok,trend_3changes
61,0.7692307692307692,0.8024046001045478,0.033173830873778676,0.7692307692307692,0.8024046001045478,0.033173830873778676,0.649805447470817,0.6741305383515961,0.024325090880779054,0.8886111714844599,0.7222222222222222,0.75,0.2777777777777778,0.2638888888888889,1.0,0.9861111111111112,0.922056063356996,0.9119235963727572,"(0.402, 0.183, 0.211, 0.204)","(2.14, 2.541, 3.129)",ok,trend_3changes
