seed,baseline_kappa,optimized_kappa,kappa_improvement,quadratic_baseline_kappa,quadratic_optimized_kappa,quadratic_kappa_improvement,linear_baseline_kappa,linear_optimized_kappa,linear_kappa_improvement,val_kappa,baseline_accuracy,optimized_accuracy,baseline_mae,optimized_mae,within_one_baseline,within_one_optimized,pearson_recovery,spearman_recovery,cat_proportions,recovered_thresholds,status,config
36,0.7402285027059531,0.8256189451022605,0.08539044239630744,0.7402285027059531,0.8256189451022605,0.08539044239630744,0.7041095890410959,0.7838559039359573,0.07974631489486139,0.893690664556962,0.8333333333333334,0.875,0.16666666666666666,0.125,1.0,1.0,0.929676770009306,0.9294809955624157,"(0.494, 0.178, 0.165, 0.163)","(2.148, 2.615, 3.239)",ok,trend_1change
37,0.8165605095541402,0.7639344262295082,-0.05262608332463192,0.8165605095541402,0.7639344262295082,-0.05262608332463192,0.7562076749435666,0.6383928571428572,-0.11781481780070935,0.895787649968085,0.8333333333333334,0.75,0.16666666666666666,0.25,1.0,1.0,0.9252021755710335,0.9344330825133451,"(0.496, 0.169, 0.164, 0.171)","(2.224, 2.621, 3.184)",ok,trend_1change
38,0.7317073170731707,0.8372093023255813,0.10550198525241061,0.7317073170731707,0.8372093023255813,0.10550198525241061,0.7079646017699115,0.8064516129032259,0.09848701113331437,0.8749136632349502,0.8472222222222222,0.9027777777777778,0.1527777777777778,0.09722222222222222,1.0,1.0,0.9047420825223188,0.9047848736253138,"(0.501, 0.175, 0.147, 0.176)","(2.215, 2.638, 3.249)",ok,trend_1change
39,0.7695121951219512,0.8561643835616438,0.08665218843969258,0.7695121951219512,0.8561643835616438,0.08665218843969258,0.6817124243834342,0.7675276752767528,0.08581525089331865,0.8860180638572399,0.75,0.8055555555555556,0.2638888888888889,0.19444444444444445,0.9861111111111112,1.0,0.9238518294215378,0.9288057109781981,"(0.498, 0.176, 0.167, 0.16)","(2.016, 2.661, 3.236)",ok,trend_1change
40,0.705607476635514,0.6538461538461539,-0.05176132278936019,0.705607476635514,0.6538461538461539,-0.05176132278936019,0.6576086956521738,0.57396449704142,-0.08364419861075378,0.9112138165896375,0.8055555555555556,0.7777777777777778,0.19444444444444445,0.2222222222222222,1.0,1.0,0.9000920014147569,0.9028554890989775,"(0.496, 0.176, 0.166, 0.162)","(2.316, 2.45, 3.124)",ok,trend_1change
41,0.6230366492146597,0.763157894736842,0.1401212455221823,0.6230366492146597,0.763157894736842,0.1401212455221823,0.5541795665634675,0.7206896551724138,0.16651008860894634,0.8772723592048262,0.7777777777777778,0.8888888888888888,0.2222222222222222,0.125,1.0,0.9861111111111112,0.8797426391901266,0.8670332497266707,"(0.504, 0.167, 0.161, 0.167)","(2.199, 2.691, 3.207)",ok,trend_1change
42,0.7345132743362832,0.7529411764705882,0.018427902134305008,0.7345132743362832,0.7529411764705882,0.018427902134305008,0.6395193591455274,0.62555720653789,-0.013962152607637335,0.8912184868324162,0.7916666666666666,0.8055555555555556,0.20833333333333334,0.19444444444444445,1.0,1.0,0.9328086846038378,0.9369091259888097,"(0.49, 0.181, 0.155, 0.173)","(2.211, 2.703, 3.27)",ok,trend_1change
43,0.7,0.7923742390259532,0.09237423902595321,0.7,0.7923742390259532,0.09237423902595321,0.5827814569536424,0.6571428571428571,0.07436140018921478,0.8918733087876503,0.7083333333333334,0.75,0.2916666666666667,0.25,1.0,1.0,0.945150046527791,0.9449160717731045,"(0.517, 0.165, 0.147, 0.171)","(2.251, 2.661, 3.237)",ok,trend_1change
44,0.7083333333333333,0.8164513936097892,0.10811806027645599,0.7083333333333333,0.8164513936097892,0.10811806027645599,0.5792988313856426,0.6842105263157895,0.10491169493014685,0.9089920749314981,0.7083333333333334,0.7916666666666666,0.2916666666666667,0.20833333333333334,1.0,1.0,0.931926061406119,0.93407936201685,"(0.501, 0.168, 0.159, 0.172)","(2.305, 2.555, 3.103)",ok,trend_1change
45,0.6496350364963503,0.7509433962264151,0.1013083597300648,0.6496350364963503,0.7509433962264151,0.1013083597300648,0.5764705882352941,0.6732673267326732,0.09679673849737913,0.8926050141813138,0.7777777777777778,0.8472222222222222,0.2222222222222222,0.1527777777777778,1.0,1.0,0.9412210905488356,0.9470705511608464,"(0.494, 0.17, 0.163, 0.172)","(2.262, 2.699, 3.229)",ok,trend_1change
